,month,origin,num_flights,num_cancelled,cancel_rate,latitude_deg,longitude_deg,municipality
668,3,XNA,541,31,0.0573012939002,36.281898,-94.306801,Fayetteville/Springdale
669,3,YAK,62,1,0.0161290322581,59.5032997131,-139.660003662,Yakutat
670,4,ABE,527,18,0.034155597723,40.6520996094,-75.4408035278,Allentown
671,4,ABI,232,8,0.0344827586207,32.4113006592,-99.6819000244,Abilene
672,4,ABQ,3010,30,0.00996677740864,35.0401992798,-106.60900116,Albuquerque
673,4,ACT,231,6,0.025974025974,31.6112995148,-97.2304992676,Waco
674,4,ACY,1,0,0.0,39.4575996399,-74.5772018433,Atlantic City
675,4,ADQ,60,2,0.0333333333333,57.75,-152.4940033,Kodiak
676,4,AKN,11,0,0.0,58.67679977,-156.6490021,King Salmon
677,4,ALB,1384,18,0.0130057803468,42.748298645,-73.8016967773,Albany
678,4,AMA,545,5,0.00917431192661,35.2193984985,-101.706001282,Amarillo
679,4,ANC,1438,26,0.0180806675939,61.1744003296,-149.996002197,Anchorage
680,4,APF,60,4,0.0666666666667,26.1525993347,-81.7752990723,Naples
681,4,ATL,21401,423,0.0197654315219,33.6366996765,-84.4281005859,Atlanta
682,4,AUS,3732,64,0.0171489817792,30.2987223546,-97.6997852325,
683,4,AVL,120,5,0.0416666666667,35.4361991882,-82.5418014526,Asheville
684,4,AVP,120,2,0.0166666666667,41.3385009766,-75.7233963013,Wilkes-Barre/Scranton
685,4,AZO,236,21,0.0889830508475,42.2349014282,-85.5521011353,Kalamazoo
686,4,BDL,3134,41,0.01308232291,41.9388999939,-72.6831970215,Hartford
687,4,BET,90,4,0.0444444444444,60.77980042,-161.8379974,Bethel
688,4,BFL,180,3,0.0166666666667,35.43360138,-119.0569992,Bakersfield
689,4,BGM,60,1,0.0166666666667,42.20869827,-75.97979736,Binghamton
690,4,BGR,291,9,0.0309278350515,44.8073997498,-68.8281021118,Bangor
691,4,BHM,1613,15,0.00929944203348,33.56290054,-86.75350189,Birmingham
692,4,BIL,299,11,0.0367892976589,45.8077011108,-108.542999268,Billings
693,4,BIS,115,1,0.00869565217391,46.7727012634,-100.746002197,Bismarck
694,4,BMI,116,14,0.120689655172,40.47710037,-88.91590118,Bloomington/Normal
695,4,BNA,4766,51,0.0107007973143,36.1245002747,-86.6781997681,Nashville
696,4,BOI,1022,13,0.0127201565558,43.56439972,-116.2229996,Boise
697,4,BOS,11754,441,0.0375191424196,42.36429977,-71.00520325,Boston
698,4,BPT,146,4,0.027397260274,29.950799942,-94.0206985474,Beaumont/Port Arthur
699,4,BQN,30,0,0.0,18.4948997498,-67.1294021606,Aguadilla
700,4,BRO,25,0,0.0,25.9067993164,-97.4259033203,Brownsville
701,4,BRW,73,1,0.013698630137,71.285402,-156.766008,Utqiaġvik
702,4,BTR,505,19,0.0376237623762,30.53319931,-91.14959717,Baton Rouge
703,4,BTV,471,17,0.036093418259,44.4719009399,-73.1532974243,Burlington
704,4,BUF,1828,33,0.0180525164114,42.94049835,-78.73220062,Buffalo
705,4,BUR,2237,46,0.0205632543585,34.2006988525,-118.35900116,Burbank
706,4,BWI,8504,77,0.0090545625588,39.17539978,-76.66829681,Baltimore
707,4,BZN,121,1,0.00826446280992,45.77750015,-111.1529999,Bozeman
708,4,CAE,322,7,0.0217391304348,33.9388008118,-81.1194992065,Columbia
709,4,CAK,86,1,0.0116279069767,40.9160995483,-81.442199707,Akron
710,4,CDV,60,0,0.0,60.4917984,-145.4779968,Cordova
711,4,CHA,175,2,0.0114285714286,35.0353012085,-85.2037963867,Chattanooga
712,4,CHS,575,7,0.0121739130435,32.89860153,-80.04049683,Charleston
713,4,CID,552,30,0.054347826087,41.8847007751,-91.7108001709,Cedar Rapids
714,4,CLE,4897,86,0.0175617725138,41.4117012024,-81.8498001099,Cleveland
715,4,CLL,210,6,0.0285714285714,30.58860016,-96.36380005,College Station
716,4,CLT,10931,144,0.0131735431342,35.2140007019,-80.9430999756,Charlotte
717,4,CMH,3294,84,0.0255009107468,39.9980010986,-82.8918991089,Columbus
718,4,CMI,141,10,0.0709219858156,40.03919983,-88.27809906,Champaign/Urbana
719,4,COS,970,48,0.0494845360825,38.8058013916,-104.700996399,Colorado Springs
720,4,CRP,462,10,0.021645021645,27.7703990936,-97.5011978149,Corpus Christi
721,4,CRW,90,2,0.0222222222222,38.3731002808,-81.5932006836,Charleston
722,4,CVG,5647,111,0.0196564547547,39.0488014221,-84.6678009033,Cincinnati
723,4,DAB,150,0,0.0,29.179899,-81.058098,Daytona Beach
724,4,DAL,4107,98,0.0238616995374,32.8470993042,-96.8517990112,Dallas
725,4,DAY,913,26,0.0284775465498,39.9024009705,-84.2193984985,Dayton
726,4,DBQ,111,20,0.18018018018,42.40200043,-90.70950317,Dubuque
727,4,DCA,8063,233,0.0288974327174,38.8521,-77.037697,Washington
728,4,DEN,11375,572,0.0502857142857,39.8616981506,-104.672996521,Denver
729,4,DFW,26923,661,0.0245514987186,32.8968009949,-97.0380020142,Dallas-Fort Worth
730,4,DLG,11,0,0.0,59.04470062,-158.5050049,Dillingham
731,4,DLH,167,12,0.0718562874251,46.8420982361,-92.1936035156,Duluth
732,4,DRO,1,0,0.0,37.1515007019,-107.753997803,Durango
733,4,DSM,713,35,0.0490883590463,41.5340003967,-93.6631011963,Des Moines
734,4,DTW,12821,218,0.0170033538726,42.2123985291,-83.3534011841,Detroit
735,4,DUT,32,2,0.0625,53.900100708,-166.544006348,Unalaska
736,4,EGE,19,0,0.0,39.64260101,-106.9179993,Eagle
737,4,ELM,116,1,0.00862068965517,42.1599006653,-76.8916015625,Elmira/Corning
738,4,ELP,1832,20,0.0109170305677,31.80719948,-106.3779984,El Paso
739,4,ERI,120,2,0.0166666666667,42.0831270134,-80.1738667488,Erie
740,4,EUG,173,8,0.0462427745665,44.1245994568,-123.211997986,Eugene
741,4,EVV,137,9,0.0656934306569,38.0369987488,-87.5324020386,Evansville
742,4,EWR,10565,276,0.0261239943209,40.6925010681,-74.1687011719,Newark
743,4,EYW,305,7,0.0229508196721,24.5561008453,-81.7595977783,Key West
744,4,FAI,402,5,0.0124378109453,64.81510162,-147.8560028,Fairbanks
745,4,FAR,115,2,0.0173913043478,46.9207000732,-96.8158035278,Fargo
746,4,FAT,266,3,0.0112781954887,36.7761993408,-119.718002319,Fresno
747,4,FAY,60,3,0.05,34.9911994934,-78.8803024292,Fayetteville
748,4,FCA,120,1,0.00833333333333,48.3105010986,-114.255996704,Kalispell
749,4,FLL,4747,30,0.00631978091426,26.072599411,-80.1527023315,Fort Lauderdale
750,4,FNT,115,0,0.0,42.9654006958,-83.743598938,Flint
751,4,FSD,265,7,0.0264150943396,43.5820007324,-96.741897583,Sioux Falls
752,4,FSM,232,12,0.051724137931,35.3366012573,-94.367401123,Fort Smith
753,4,FWA,257,16,0.0622568093385,40.97850037,-85.19509888,Fort Wayne
754,4,GEG,1024,11,0.0107421875,47.6198997498,-117.533996582,Spokane
755,4,GFK,30,1,0.0333333333333,47.949299,-97.176102,Grand Forks
756,4,GGG,150,3,0.02,32.3839988708,-94.7115020752,Longview
757,4,GPT,90,0,0.0,30.4073009491,-89.070098877,Gulfport
758,4,GRB,364,8,0.021978021978,44.4850997925,-88.1296005249,Green Bay
759,4,GRR,980,37,0.0377551020408,42.88079834,-85.52279663,Grand Rapids
760,4,GSO,1367,25,0.0182882223848,36.0978012085,-79.9373016357,Greensboro
761,4,GSP,669,22,0.0328849028401,34.8956985474,-82.2189025879,Greenville
762,4,GTF,180,0,0.0,47.48199844,-111.3710022,Great Falls
763,4,GUC,2,0,0.0,38.53390121,-106.9329987,Gunnison
764,4,HDN,3,0,0.0,40.48120117,-107.2180023,Hayden
765,4,HLN,60,0,0.0,46.6068000793,-111.983001709,Helena
766,4,HNL,3293,28,0.00850288490738,21.3187007904,-157.92199707,Honolulu
767,4,HOU,5022,100,0.0199123855038,29.64539909,-95.27890015,Houston
768,4,HPN,643,53,0.0824261275272,41.0670013428,-73.7076034546,White Plains
769,4,HRL,446,8,0.0179372197309,26.2285003662,-97.6544036865,Harlingen
770,4,HSV,532,23,0.0432330827068,34.6371994019,-86.775100708,Huntsville
771,4,IAD,4632,154,0.0332469775475,38.94449997,-77.45580292,Washington
772,4,IAH,10863,77,0.00708828132192,29.9843997955,-95.3414001465,Houston
773,4,ICT,686,25,0.036443148688,37.6498985291,-97.4330978394,Wichita
774,4,ILE,266,4,0.015037593985,31.0858001709,-97.6865005493,Killeen
775,4,ILM,180,0,0.0,34.2705993652,-77.9026031494,Wilmington
776,4,IND,3209,73,0.0227485197881,39.7173,-86.294403,Indianapolis
777,4,ISP,964,20,0.0207468879668,40.79520035,-73.10019684,Islip
778,4,ITH,116,2,0.0172413793103,42.4910011292,-76.4583969116,Ithaca
779,4,ITO,420,2,0.0047619047619,19.7213993073,-155.04800415,Hilo
780,4,JAC,2,0,0.0,43.6072998047,-110.737998962,Jackson
781,4,JAN,861,12,0.01393728223,32.3111991882,-90.0758972168,Jackson
782,4,JAX,2348,25,0.0106473594549,30.4941005707,-81.6878967285,Jacksonville
783,4,JFK,5471,163,0.0297934564065,40.63980103,-73.77890015,New York
784,4,JNU,301,4,0.0132890365449,58.3549995422,-134.576004028,Juneau
785,4,KOA,741,4,0.00539811066127,19.7388000488,-156.046005249,Kailua/Kona
786,4,KTN,182,3,0.0164835164835,55.35559845,-131.7140045,Ketchikan
787,4,LAN,201,4,0.0199004975124,42.7787017822,-84.5874023438,Lansing
788,4,LAS,11288,116,0.0102763997165,36.08010101,-115.1520004,Las Vegas
789,4,LAW,180,5,0.0277777777778,34.5676994324,-98.4166030884,Lawton
790,4,LAX,19679,551,0.0279993902129,33.94250107,-118.4079971,Los Angeles
791,4,LBB,724,12,0.0165745856354,33.6636009216,-101.822998047,Lubbock
792,4,LEX,265,2,0.00754716981132,38.0364990234,-84.6059036255,Lexington
793,4,LFT,181,3,0.0165745856354,30.20529938,-91.98760223,Lafayette
794,4,LGA,10560,422,0.0399621212121,40.77719879,-73.87259674,New York
795,4,LGB,252,2,0.00793650793651,33.81769943,-118.1520004,Long Beach
796,4,LIH,775,10,0.0129032258065,21.9759998322,-159.339004517,Lihue
797,4,LIT,1337,17,0.0127150336574,34.7294006348,-92.2242965698,Little Rock
798,4,LNK,173,3,0.0173410404624,40.8510017395,-96.7592010498,Lincoln
799,4,LRD,120,1,0.00833333333333,27.543800354,-99.4616012573,Laredo
800,4,LSE,120,11,0.0916666666667,43.879002,-91.256699,La Crosse
801,4,MAF,621,21,0.0338164251208,31.9424991608,-102.202003479,Midland
802,4,MBS,330,5,0.0151515151515,43.5329017639,-84.0795974731,Saginaw
803,4,MCI,5211,92,0.0176549606601,39.2976,-94.713898,Kansas City
804,4,MCO,8838,89,0.010070151618,28.4293994904,-81.3089981079,Orlando
805,4,MDT,565,24,0.0424778761062,40.1935005188,-76.7633972168,Harrisburg
806,4,MDW,4149,33,0.00795372378886,41.7859992981,-87.7524032593,Chicago
807,4,MEM,4830,87,0.0180124223602,35.0424003601,-89.9766998291,Memphis
808,4,MFE,321,2,0.00623052959502,26.17580032,-98.23860168,Mc Allen
809,4,MFR,110,1,0.00909090909091,42.3741989136,-122.873001099,Medford
810,4,MHT,1354,17,0.0125553914328,42.932598114,-71.4356994629,Manchester
811,4,MIA,6926,106,0.0153046491481,25.7931995392,-80.2906036377,Miami
812,4,MKE,1565,70,0.0447284345048,42.9472007751,-87.8965988159,Milwaukee
813,4,MLB,150,0,0.0,28.1028003693,-80.6453018188,Melbourne
814,4,MLI,145,1,0.00689655172414,41.4485015869,-90.5074996948,Moline
815,4,MLU,178,1,0.00561797752809,32.5108985901,-92.0376968384,Monroe
816,4,MOB,359,14,0.0389972144847,30.6912002563,-88.2427978516,Mobile
817,4,MOT,90,1,0.0111111111111,48.2593994141,-101.279998779,Minot
818,4,MQT,29,3,0.103448275862,46.3535995483,-87.395401001,Marquette
819,4,MRY,180,1,0.00555555555556,36.5870018005,-121.843002319,Monterey
820,4,MSN,552,27,0.0489130434783,43.1399002075,-89.3375015259,Madison
821,4,MSO,149,2,0.0134228187919,46.91630173,-114.0910034,Missoula
822,4,MSP,11749,256,0.0217890884331,44.8819999695,-93.2218017578,Minneapolis
823,4,MSY,4392,27,0.00614754098361,29.9934005737,-90.2580032349,New Orleans
824,4,MTJ,8,0,0.0,38.5097999573,-107.893997192,Montrose
825,4,MYR,247,3,0.0121457489879,33.6796989441,-78.9282989502,Myrtle Beach
826,4,OAK,5291,50,0.00945000945001,37.7212982178,-122.221000671,Oakland
827,4,OGG,1405,10,0.00711743772242,20.8985996246,-156.429992676,Kahului
828,4,OKC,1876,33,0.0175906183369,35.3931007385,-97.6007003784,Oklahoma City
829,4,OMA,1593,41,0.0257376020088,41.3031997681,-95.8940963745,Omaha
830,4,OME,77,4,0.0519480519481,64.5121994019,-165.445007324,Nome
831,4,ONT,3020,29,0.00960264900662,34.0559997559,-117.600997925,Ontario
832,4,ORD,29119,1353,0.0464645077097,41.97859955,-87.90480042,Chicago
833,4,ORF,1500,36,0.024,36.8945999146,-76.2012023926,Norfolk
834,4,ORH,90,13,0.144444444444,42.2672996521,-71.8757019043,Worcester
835,4,OTZ,73,4,0.0547945205479,66.88469696,-162.598999,Kotzebue
836,4,PBI,2464,20,0.00811688311688,26.6832008362,-80.0955963135,West Palm Beach
837,4,PDX,4628,63,0.0136127917027,45.58869934,-122.5979996,Portland
838,4,PHL,10423,312,0.0299338002494,39.8718986511,-75.2410964966,Philadelphia
839,4,PHX,15711,204,0.0129845331297,33.434299469,-112.012001038,Phoenix
840,4,PIA,146,13,0.0890410958904,40.6641998291,-89.6932983398,Peoria
841,4,PIT,9152,178,0.0194493006993,40.49150085,-80.23290253,Pittsburgh
842,4,PNS,446,4,0.00896860986547,30.473400116,-87.1865997314,Pensacola
843,4,PSC,90,1,0.0111111111111,46.2647018433,-119.119003296,Pasco
844,4,PSG,60,3,0.05,56.80170059,-132.9450073,Petersburg
845,4,PSP,925,15,0.0162162162162,33.82970047,-116.507003784,Palm Springs
846,4,PVD,2510,27,0.0107569721116,41.7326011658,-71.4204025269,Providence
847,4,PWM,840,30,0.0357142857143,43.64619827,-70.30930328,Portland
848,4,RAP,107,3,0.0280373831776,44.04529953,-103.056999207,Rapid City
849,4,RDU,2993,28,0.00935516204477,35.8776016235,-78.7874984741,Raleigh/Durham
850,4,RIC,1616,43,0.0266089108911,37.5051994324,-77.3197021484,Richmond
851,4,RNO,2211,15,0.0067842605156,39.4990997314,-119.767997742,Reno
852,4,ROA,180,4,0.0222222222222,37.3255004883,-79.975402832,Roanoke
853,4,ROC,1475,51,0.0345762711864,43.1189002991,-77.6724014282,Rochester
854,4,RST,201,11,0.0547263681592,43.9082984924,-92.5,Rochester
855,4,RSW,1806,7,0.00387596899225,26.5361995697,-81.7552032471,Fort Myers
856,4,SAN,6959,96,0.0137950855008,32.7336006165,-117.190002441,San Diego
857,4,SAT,3145,35,0.0111287758347,29.533700943,-98.4698028564,San Antonio
858,4,SAV,559,3,0.00536672629696,32.12760162,-81.20210266,Savannah
859,4,SBA,526,23,0.0437262357414,34.42620087,-119.8399963,Santa Barbara
860,4,SBN,137,2,0.014598540146,41.7086982727,-86.3172988892,South Bend
861,4,SBP,206,6,0.0291262135922,35.2368011475,-120.641998291,San Luis Obispo
862,4,SCC,30,1,0.0333333333333,70.19470215,-148.4649963,Deadhorse
863,4,SDF,1749,12,0.00686106346484,38.1744,-85.736,Louisville
864,4,SEA,8417,137,0.0162765831056,47.4490013123,-122.308998108,Seattle
865,4,SFO,10415,399,0.0383101296207,37.6189994812,-122.375,San Francisco
866,4,SGF,441,17,0.0385487528345,37.24570084,-93.38860321,Springfield
867,4,SHV,539,8,0.0148423005566,32.4466018677,-93.8255996704,Shreveport
868,4,SIT,90,0,0.0,57.0471000671,-135.361999512,Sitka
869,4,SJC,6199,114,0.0183900629134,37.3625984192,-121.929000854,San Jose
870,4,SJT,206,10,0.0485436893204,31.3577003479,-100.496002197,San Angelo
871,4,SJU,2471,30,0.0121408336706,18.4393997192,-66.0018005371,San Juan
872,4,SLC,6460,106,0.0164086687307,40.7883987427,-111.977996826,Salt Lake City
873,4,SMF,3297,24,0.00727934485896,38.695400238,-121.591003418,Sacramento
874,4,SNA,3555,102,0.0286919831224,33.67570114,-117.8679962,Santa Ana
875,4,SPS,179,6,0.0335195530726,33.98880005,-98.49189758,Wichita Falls
876,4,SRQ,498,9,0.0180722891566,27.3953990936,-82.554397583,Sarasota/Bradenton
877,4,STL,13569,264,0.0194561131992,38.7486991882,-90.3700027466,St Louis
878,4,STT,292,0,0.0,18.3372993469,-64.9733963013,"Charlotte Amalie, Harry S. Truman Airport"
879,4,STX,60,1,0.0166666666667,17.7019004822,-64.7985992432,Christiansted
880,4,SUX,55,1,0.0181818181818,42.40259933,-96.38439941,Sioux City
881,4,SWF,90,4,0.0444444444444,41.5041007996,-74.1047973633,Newburgh
882,4,SYR,1049,22,0.0209723546235,43.1111984253,-76.106300354,Syracuse
883,4,TLH,120,1,0.00833333333333,30.3964996338,-84.3503036499,Tallahassee
884,4,TOL,205,11,0.0536585365854,41.58679962,-83.80780029,Toledo
885,4,TPA,6036,57,0.00944333996024,27.9755001068,-82.533203125,Tampa
886,4,TRI,60,0,0.0,36.4752006531,-82.4074020386,Bristol/Johnson/Kingsport
887,4,TUL,1913,34,0.0177731312075,36.1983985901,-95.8880996704,Tulsa
888,4,TUS,1667,12,0.00719856028794,32.1161003113,-110.941001892,Tucson
889,4,TVC,180,16,0.0888888888889,44.7414016724,-85.5821990967,Traverse City
890,4,TXK,145,8,0.0551724137931,33.4537010193,-93.9909973145,Texarkana
891,4,TYR,270,4,0.0148148148148,32.3540992737,-95.4023971558,Tyler
892,4,TYS,503,7,0.013916500994,35.81100082,-83.9940033,Knoxville
893,4,VPS,120,1,0.00833333333333,30.4832,-86.525398,Valparaiso
894,4,WRG,60,3,0.05,56.48429871,-132.3699951,Wrangell
895,4,XNA,494,32,0.0647773279352,36.281898,-94.306801,Fayetteville/Springdale
896,4,YAK,60,1,0.0166666666667,59.5032997131,-139.660003662,Yakutat
897,5,ABE,518,7,0.0135135135135,40.6520996094,-75.4408035278,Allentown
898,5,ABI,237,4,0.0168776371308,32.4113006592,-99.6819000244,Abilene
899,5,ABQ,3101,11,0.0035472428249,35.0401992798,-106.60900116,Albuquerque
900,5,ACT,236,5,0.021186440678,31.6112995148,-97.2304992676,Waco
901,5,ADQ,62,2,0.0322580645161,57.75,-152.4940033,Kodiak
902,5,AKN,36,2,0.0555555555556,58.67679977,-156.6490021,King Salmon
903,5,ALB,1452,18,0.0123966942149,42.748298645,-73.8016967773,Albany
904,5,AMA,498,7,0.0140562248996,35.2193984985,-101.706001282,Amarillo
905,5,ANC,1824,37,0.0202850877193,61.1744003296,-149.996002197,Anchorage
906,5,ATL,21832,491,0.0224899230487,33.6366996765,-84.4281005859,Atlanta
907,5,AUS,3887,42,0.0108052482634,30.2987223546,-97.6997852325,
908,5,AVL,124,3,0.0241935483871,35.4361991882,-82.5418014526,Asheville
909,5,AVP,124,0,0.0,41.3385009766,-75.7233963013,Wilkes-Barre/Scranton
910,5,AZO,244,10,0.0409836065574,42.2349014282,-85.5521011353,Kalamazoo
911,5,BDL,3278,45,0.0137278828554,41.9388999939,-72.6831970215,Hartford
912,5,BET,93,1,0.010752688172,60.77980042,-161.8379974,Bethel
913,5,BFL,183,8,0.0437158469945,35.43360138,-119.0569992,Bakersfield
914,5,BGM,62,1,0.0161290322581,42.20869827,-75.97979736,Binghamton
915,5,BGR,327,7,0.0214067278287,44.8073997498,-68.8281021118,Bangor
916,5,BHM,1664,13,0.0078125,33.56290054,-86.75350189,Birmingham
917,5,BIL,245,1,0.00408163265306,45.8077011108,-108.542999268,Billings
918,5,BIS,124,0,0.0,46.7727012634,-100.746002197,Bismarck
919,5,BMI,120,4,0.0333333333333,40.47710037,-88.91590118,Bloomington/Normal
920,5,BNA,4936,39,0.00790113452188,36.1245002747,-86.6781997681,Nashville
921,5,BOI,1048,5,0.00477099236641,43.56439972,-116.2229996,Boise
922,5,BOS,12332,429,0.0347875445994,42.36429977,-71.00520325,Boston
923,5,BPT,146,1,0.00684931506849,29.950799942,-94.0206985474,Beaumont/Port Arthur
924,5,BQN,23,0,0.0,18.4948997498,-67.1294021606,Aguadilla
925,5,BRO,26,0,0.0,25.9067993164,-97.4259033203,Brownsville
926,5,BRW,86,5,0.0581395348837,71.285402,-156.766008,Utqiaġvik
927,5,BTR,509,10,0.0196463654224,30.53319931,-91.14959717,Baton Rouge
928,5,BTV,452,11,0.0243362831858,44.4719009399,-73.1532974243,Burlington
929,5,BUF,1981,45,0.022715800101,42.94049835,-78.73220062,Buffalo
930,5,BUR,2314,24,0.0103716508211,34.2006988525,-118.35900116,Burbank
931,5,BWI,8931,76,0.00850968536558,39.17539978,-76.66829681,Baltimore
932,5,BZN,124,0,0.0,45.77750015,-111.1529999,Bozeman
933,5,CAE,327,8,0.0244648318043,33.9388008118,-81.1194992065,Columbia
934,5,CAK,89,2,0.0224719101124,40.9160995483,-81.442199707,Akron
935,5,CDV,62,3,0.0483870967742,60.4917984,-145.4779968,Cordova
936,5,CHA,180,2,0.0111111111111,35.0353012085,-85.2037963867,Chattanooga
937,5,CHS,553,8,0.0144665461121,32.89860153,-80.04049683,Charleston
938,5,CID,600,12,0.02,41.8847007751,-91.7108001709,Cedar Rapids
939,5,CLE,4854,61,0.0125669550886,41.4117012024,-81.8498001099,Cleveland
940,5,CLL,213,2,0.0093896713615,30.58860016,-96.36380005,College Station
941,5,CLT,11371,130,0.0114325916806,35.2140007019,-80.9430999756,Charlotte
942,5,CMH,3452,76,0.0220162224797,39.9980010986,-82.8918991089,Columbus
943,5,CMI,155,13,0.0838709677419,40.03919983,-88.27809906,Champaign/Urbana
944,5,COS,1061,18,0.0169651272385,38.8058013916,-104.700996399,Colorado Springs
945,5,CRP,473,8,0.0169133192389,27.7703990936,-97.5011978149,Corpus Christi
946,5,CRW,93,3,0.0322580645161,38.3731002808,-81.5932006836,Charleston
947,5,CVG,5762,92,0.0159666782367,39.0488014221,-84.6678009033,Cincinnati
948,5,DAB,154,0,0.0,29.179899,-81.058098,Daytona Beach
949,5,DAL,4209,82,0.0194820622476,32.8470993042,-96.8517990112,Dallas
950,5,DAY,989,32,0.0323559150657,39.9024009705,-84.2193984985,Dayton
951,5,DBQ,116,6,0.051724137931,42.40200043,-90.70950317,Dubuque
952,5,DCA,8319,208,0.0250030051689,38.8521,-77.037697,Washington
953,5,DEN,11866,174,0.0146637451542,39.8616981506,-104.672996521,Denver
954,5,DFW,27660,687,0.0248373101952,32.8968009949,-97.0380020142,Dallas-Fort Worth
955,5,DLG,36,4,0.111111111111,59.04470062,-158.5050049,Dillingham
956,5,DLH,185,8,0.0432432432432,46.8420982361,-92.1936035156,Duluth
957,5,DSM,784,18,0.0229591836735,41.5340003967,-93.6631011963,Des Moines
958,5,DTW,13225,184,0.0139130434783,42.2123985291,-83.3534011841,Detroit
959,5,DUT,48,4,0.0833333333333,53.900100708,-166.544006348,Unalaska
960,5,ELM,120,1,0.00833333333333,42.1599006653,-76.8916015625,Elmira/Corning
961,5,ELP,1877,10,0.00532765050613,31.80719948,-106.3779984,El Paso
962,5,ERI,124,4,0.0322580645161,42.0831270134,-80.1738667488,Erie
963,5,EUG,179,1,0.00558659217877,44.1245994568,-123.211997986,Eugene
964,5,EVV,143,8,0.0559440559441,38.0369987488,-87.5324020386,Evansville
965,5,EWR,10770,238,0.0220984215413,40.6925010681,-74.1687011719,Newark
966,5,EYW,269,8,0.0297397769517,24.5561008453,-81.7595977783,Key West
967,5,FAI,482,10,0.0207468879668,64.81510162,-147.8560028,Fairbanks
968,5,FAR,123,2,0.0162601626016,46.9207000732,-96.8158035278,Fargo
969,5,FAT,394,17,0.0431472081218,36.7761993408,-119.718002319,Fresno
970,5,FAY,62,3,0.0483870967742,34.9911994934,-78.8803024292,Fayetteville
971,5,FCA,124,2,0.0161290322581,48.3105010986,-114.255996704,Kalispell
972,5,FLL,4649,37,0.00795870079587,26.072599411,-80.1527023315,Fort Lauderdale
973,5,FNT,120,1,0.00833333333333,42.9654006958,-83.743598938,Flint
974,5,FSD,276,1,0.0036231884058,43.5820007324,-96.741897583,Sioux Falls
975,5,FSM,234,6,0.025641025641,35.3366012573,-94.367401123,Fort Smith
976,5,FWA,206,8,0.0388349514563,40.97850037,-85.19509888,Fort Wayne
977,5,GEG,1025,9,0.00878048780488,47.6198997498,-117.533996582,Spokane
978,5,GFK,31,0,0.0,47.949299,-97.176102,Grand Forks
979,5,GGG,151,4,0.0264900662252,32.3839988708,-94.7115020752,Longview
980,5,GPT,91,1,0.010989010989,30.4073009491,-89.070098877,Gulfport
981,5,GRB,332,7,0.0210843373494,44.4850997925,-88.1296005249,Green Bay
982,5,GRR,1010,25,0.0247524752475,42.88079834,-85.52279663,Grand Rapids
983,5,GSO,1394,29,0.0208034433286,36.0978012085,-79.9373016357,Greensboro
984,5,GSP,688,29,0.0421511627907,34.8956985474,-82.2189025879,Greenville
985,5,GTF,216,6,0.0277777777778,47.48199844,-111.3710022,Great Falls
986,5,HLN,60,1,0.0166666666667,46.6068000793,-111.983001709,Helena
987,5,HNL,3382,61,0.0180366646954,21.3187007904,-157.92199707,Honolulu
988,5,HOU,5151,111,0.0215492137449,29.64539909,-95.27890015,Houston
989,5,HPN,713,49,0.0687237026648,41.0670013428,-73.7076034546,White Plains
990,5,HRL,456,12,0.0263157894737,26.2285003662,-97.6544036865,Harlingen
991,5,HSV,540,14,0.0259259259259,34.6371994019,-86.775100708,Huntsville
992,5,IAD,4723,141,0.0298539064154,38.94449997,-77.45580292,Washington
993,5,IAH,11191,85,0.007595389152,29.9843997955,-95.3414001465,Houston
994,5,ICT,711,6,0.0084388185654,37.6498985291,-97.4330978394,Wichita
995,5,ILE,294,16,0.0544217687075,31.0858001709,-97.6865005493,Killeen
996,5,ILM,186,2,0.010752688172,34.2705993652,-77.9026031494,Wilmington
997,5,IND,3425,47,0.0137226277372,39.7173,-86.294403,Indianapolis
998,5,ISP,1039,9,0.00866217516843,40.79520035,-73.10019684,Islip
999,5,ITH,120,0,0.0,42.4910011292,-76.4583969116,Ithaca
1000,5,ITO,434,2,0.00460829493088,19.7213993073,-155.04800415,Hilo
1001,5,JAN,818,6,0.00733496332518,32.3111991882,-90.0758972168,Jackson
1002,5,JAX,2406,17,0.00706566916043,30.4941005707,-81.6878967285,Jacksonville
1003,5,JFK,5777,149,0.0257919335295,40.63980103,-73.77890015,New York
1004,5,JNU,352,1,0.00284090909091,58.3549995422,-134.576004028,Juneau
1005,5,KOA,766,9,0.0117493472585,19.7388000488,-156.046005249,Kailua/Kona
1006,5,KTN,217,3,0.0138248847926,55.35559845,-131.7140045,Ketchikan
1007,5,LAN,239,6,0.0251046025105,42.7787017822,-84.5874023438,Lansing
1008,5,LAS,11592,94,0.00810904071774,36.08010101,-115.1520004,Las Vegas
1009,5,LAW,183,9,0.0491803278689,34.5676994324,-98.4166030884,Lawton
1010,5,LAX,20460,581,0.0283968719453,33.94250107,-118.4079971,Los Angeles
1011,5,LBB,714,14,0.0196078431373,33.6636009216,-101.822998047,Lubbock
1012,5,LEX,272,5,0.0183823529412,38.0364990234,-84.6059036255,Lexington
1013,5,LFT,181,6,0.0331491712707,30.20529938,-91.98760223,Lafayette
1014,5,LGA,10691,401,0.0375081844542,40.77719879,-73.87259674,New York
1015,5,LGB,258,4,0.015503875969,33.81769943,-118.1520004,Long Beach
1016,5,LIH,799,20,0.0250312891114,21.9759998322,-159.339004517,Lihue
1017,5,LIT,1366,21,0.0153733528551,34.7294006348,-92.2242965698,Little Rock
